customer_id,total_purchase_count,total_purchase_value,total_return_count,total_return_value,avg_return_days,return_ratio,damage_ratio,anomaly_score,risk_score,risk_level
CUST_0212,12,407799.43,12,367645.19,1.6666666666666667,1.0,0.9015343400553552,0.3277773702513809,63.0153250618657,Moderate
CUST_0213,27,470690.0,16,176752.23,5.0625,0.5925925925925926,0.37551728313752153,0.07352206423040064,33.77848053655806,Low
CUST_0214,25,825810.58,10,212106.24,15.5,0.4,0.25684611597008117,0.39173706324131075,32.1666290055598,Low
CUST_0215,17,438410.02,14,247073.18,1.4285714285714286,0.8235294117647058,0.5635664531572522,0.2873898867636353,57.55644473005377,Moderate
CUST_0216,22,428782.25,3,12033.73,16.666666666666668,0.13636363636363635,0.028064897742385558,0.478963596090048,26.153101710566922,Low
CUST_0217,23,468583.46,13,223752.55000000002,5.076923076923077,0.5652173913043478,0.477508425073305,0.06814101118540172,33.771864536684824,Low
CUST_0218,37,1033457.19,11,137189.83000000002,13.818181818181818,0.2972972972972973,0.13274844021357093,0.1685729187741598,19.845698179405332,Low
CUST_0219,26,735139.26,18,336311.64,5.777777777777778,0.6923076923076923,0.4574801786534976,0.0416234211737625,32.285548047046596,Low
CUST_0220,23,791260.38,4,41845.12,16.25,0.17391304347826086,0.05288413404447219,0.25020081724407994,17.375704203384842,Low
CUST_0221,38,1002714.25,26,552327.85,5.730769230769231,0.6842105263157895,0.5508327522023347,0.09208873742455603,35.537583864023105,Low
CUST_0222,13,280612.34,11,181003.68,6.0,0.8461538461538461,0.6450310773931038,0.3040077660140391,49.00450639840896,Moderate
CUST_0223,26,909229.96,16,447483.99,4.5625,0.6153846153846154,0.49215711061698847,0.15483769270069037,40.55388266231634,Moderate
CUST_0224,35,960567.57,33,836650.74,1.4848484848484849,0.9428571428571428,0.870996238192801,0.19201664436331567,58.31213994970579,Moderate
CUST_0225,18,529318.46,11,190899.43,6.636363636363637,0.6111111111111112,0.3606513742218626,0.13263866669650093,30.83303152133895,Low
CUST_0226,18,464295.91000000003,16,351692.27,1.8125,0.8888888888888888,0.7574744089389027,0.2562330592493133,55.177453977830346,Moderate
CUST_0227,38,1170951.66,10,225101.03,16.1,0.2631578947368421,0.19223767956398816,0.40546571035268875,28.157281129931928,Low
CUST_0228,15,448912.48,8,123637.01,5.0,0.5333333333333333,0.27541450841375587,0.2079098515483082,37.60342173714476,Low
CUST_0229,10,231666.9,6,132340.83,5.666666666666667,0.6,0.5712548059304112,0.12811211332162364,35.63759315877718,Low
CUST_0230,31,609786.56,25,346864.36,5.72,0.8064516129032258,0.5688291326066615,0.12824792513412753,40.46073827968299,Moderate
CUST_0231,13,77919.06,11,48716.37,6.545454545454546,0.8461538461538461,0.6252176296787975,0.4869909123032391,55.37061350427989,Moderate
CUST_0232,17,443322.25,17,398769.8,1.3529411764705883,1.0,0.8995032394606858,0.3159755793538154,67.62393346552855,Moderate
CUST_0233,15,319381.86,3,26267.61,5.0,0.2,0.08224515318434178,0.5112437372919832,40.98841970998266,Moderate
CUST_0234,28,1213172.02,9,118677.60999999999,12.444444444444445,0.32142857142857145,0.09782422281714014,0.24573198246824068,24.701895724956522,Low
CUST_0235,15,391395.06,14,351644.94,1.5,0.9333333333333333,0.8984399036615331,0.18781292223456703,57.889313870504175,Moderate
CUST_0236,25,507667.39,23,386400.29000000004,1.5217391304347827,0.92,0.7611288367369825,0.15154599260431434,54.10085803456397,Moderate
CUST_0237,29,471112.5,20,219831.05,5.15,0.6896551724137931,0.4666211361405184,0.03484635998882224,34.86567687124701,Low
CUST_0238,33,751397.11,11,212105.97,13.454545454545455,0.3333333333333333,0.28228212110105133,0.3473077078561724,30.725001397871605,Low
CUST_0239,23,479226.94,23,434845.2,1.5217391304347827,1.0,0.9073888876113685,0.27674648886433617,63.19748087500883,Moderate
CUST_0240,28,705017.45,9,131390.33000000002,16.11111111111111,0.32142857142857145,0.18636464955583726,0.1963677480342736,20.10590944281497,Low
CUST_0241,33,762239.43,32,679678.6,1.28125,0.9696969696969697,0.8916864875384365,0.3503000256479124,68.72279027196467,Moderate
CUST_0242,39,861398.24,31,490665.64,1.5806451612903225,0.7948717948717948,0.5696153268202638,0.282517166660907,53.51122063973833,Moderate
CUST_0243,27,711229.4500000001,19,445849.01,5.578947368421052,0.7037037037037037,0.6268708501876574,0.08288041516925437,37.200919777085616,Low
CUST_0244,20,563882.73,13,190967.66999999998,6.076923076923077,0.65,0.33866557679466436,0.09214316916507381,31.193098380374966,Low
CUST_0245,39,839042.45,25,345611.08,6.24,0.6410256410256411,0.41191131628679817,0.07522141347665423,30.26971779495845,Low
CUST_0246,15,511922.14999999997,12,413228.5,1.5833333333333333,0.8,0.8072096509205551,0.19818968618467792,52.15063238751606,Moderate
CUST_0247,38,925422.65,25,420777.48,5.4,0.6578947368421053,0.4546868179636623,0.043699648566861704,33.410720786198034,Low
CUST_0248,38,1124482.31,10,156480.12,13.8,0.2631578947368421,0.13915747594108438,0.19639808260363556,20.338435844995498,Low
CUST_0249,32,687669.71,30,597754.74,1.5333333333333334,0.9375,0.8692468656209971,0.11762325227206993,53.74301500845312,Moderate
CUST_0250,35,941902.0499999999,29,827055.0499999999,1.4482758620689655,0.8285714285714286,0.8780690624890348,0.3287981128138725,62.33089141580032,Moderate
CUST_0251,13,350199.02,10,259153.30000000002,1.3,0.7692307692307693,0.7400172050738463,0.3303865585721659,61.238336417255155,Moderate
CUST_0252,23,485817.16,14,198165.0,5.857142857142857,0.6086956521739131,0.4079003714072183,0.03732574458262594,29.18605352463818,Low
CUST_0253,24,690889.13,19,392753.91000000003,5.578947368421052,0.7916666666666666,0.5684760303002596,0.11096179929631045,40.07970793800323,Moderate
CUST_0254,11,157948.3,5,70539.2,7.4,0.45454545454545453,0.44659676615702737,0.38361642906472637,38.75234333311933,Low
CUST_0255,30,1058701.27,22,585927.26,5.045454545454546,0.7333333333333333,0.5534396496945734,0.13629581494603338,41.92104150285058,Moderate
CUST_0256,23,533275.25,7,58050.61,16.571428571428573,0.30434782608695654,0.10885674893031319,0.23345192525615943,20.19259977800422,Low
CUST_0257,22,499061.18,17,295005.88,6.235294117647059,0.7727272727272727,0.5911216736994049,0.13027003418889005,37.891550093675924,Low
CUST_0258,16,460205.95,2,27257.409999999996,11.5,0.125,0.05922872140179847,0.36173575976918104,25.025396403631127,Low
CUST_0259,32,640472.49,9,114627.91,10.88888888888889,0.28125,0.1789739790385064,0.23556719550102312,24.721513587931103,Low
CUST_0260,37,1188106.13,27,616594.15,5.407407407407407,0.7297297297297297,0.5189722823835612,0.16575268748905958,41.28183700408653,Moderate
CUST_0261,35,682568.21,31,464006.76999999996,1.6129032258064515,0.8857142857142857,0.6797954595629351,0.25964958263957194,55.42504295726724,Moderate
CUST_0262,12,588837.12,12,504732.77,1.5,1.0,0.8571687362372807,0.24330646667498723,61.64047836274723,Moderate
CUST_0263,10,209383.64,9,177070.19,1.6666666666666667,0.9,0.8456734728654063,0.2796223912359048,57.78974233426979,Moderate
CUST_0264,10,266011.79,4,22067.14,18.0,0.4,0.08295549607030576,0.5230756216973576,34.77795793708414,Low
CUST_0265,14,368222.09,8,204590.95,5.75,0.5714285714285714,0.555618349784501,0.09758983124277587,32.89344018948421,Low
CUST_0266,32,1092548.63,31,964372.33,1.4193548387096775,0.96875,0.8826813777616471,0.33772015000262445,66.83297052773457,Moderate
CUST_0267,38,750327.9,36,660948.83,1.5277777777777777,0.9473684210526315,0.880879985936815,0.14356086045578875,55.453249106194434,Moderate
CUST_0268,25,310329.98,8,50707.81,16.625,0.32,0.1633996496245706,0.2631036827369001,22.433662219406212,Low
CUST_0269,33,1228227.65,7,62186.32,15.142857142857142,0.21212121212121213,0.050630939630776105,0.21917279317420213,18.03211539217716,Low
CUST_0270,33,674771.75,12,138698.56,13.25,0.36363636363636365,0.20554885411252027,0.21736692486353093,25.047909250893184,Low
CUST_0271,32,1076594.52,22,682055.97,6.0,0.6875,0.6335309694870079,0.2848658607546348,44.061773428828644,Moderate
CUST_0272,19,669187.14,18,585923.88,1.3888888888888888,0.9473684210526315,0.8755755228649492,0.16522982932011399,59.00530807437041,Moderate
CUST_0273,14,492350.1,9,225101.85,6.111111111111111,0.6428571428571429,0.4571987494264752,0.017445775915312822,28.6784759818824,Low
CUST_0274,14,1636472.18,10,172689.02,5.4,0.7142857142857143,0.10552517916925419,0.41412516276485645,47.998026973253936,Moderate
CUST_0275,13,313595.54,9,96189.06,4.111111111111111,0.6923076923076923,0.30672968116829724,0.3286389624133247,48.94374242797489,Moderate
CUST_0276,29,871354.94,18,360629.35,6.222222222222222,0.6206896551724138,0.41387192915897164,0.09035750912522289,30.56204858153509,Low
CUST_0277,33,805458.07,27,607709.02,1.5925925925925926,0.8181818181818182,0.754488709759901,0.22473958120516657,53.12271370637697,Moderate
CUST_0278,10,98878.18,4,19216.48,14.5,0.4,0.19434500109124178,0.33832422267874096,30.138040031455766,Low
CUST_0279,16,426220.14,14,355080.83,1.5,0.875,0.8330925657337545,0.12963069618290546,53.1593069855683,Moderate
CUST_0280,18,572455.85,11,178878.15,6.363636363636363,0.6111111111111112,0.3124750144487125,0.14026266327358705,31.154347769576322,Low
CUST_0281,11,361265.72000000003,7,194803.65,5.428571428571429,0.6363636363636364,0.5392253934306305,0.02458760709435248,32.70778716264308,Low
CUST_0282,38,807826.72,35,664994.28,1.542857142857143,0.9210526315789473,0.8231892601918392,0.12458588497046164,52.95457321506285,Moderate
CUST_0283,11,193563.16999999998,10,154477.33000000002,1.4,0.9090909090909091,0.7980719162638225,0.2640754918047218,61.51138902112344,Moderate
CUST_0284,31,546409.57,8,35737.03,16.375,0.25806451612903225,0.06540337498115197,0.21804992127886214,18.037893110586122,Low
CUST_0285,35,738195.99,31,598316.77,1.4838709677419355,0.8857142857142857,0.8105120836540984,0.11833235888193472,52.99293412908519,Moderate
CUST_0286,14,332944.27,1,4380.53,13.0,0.07142857142857142,0.013156946656568079,0.5366887850149171,30.388279077951236,Low
CUST_0287,32,1159567.9,31,978578.75,1.3870967741935485,0.96875,0.8439167296714578,0.3730331136178553,68.60440740951806,Moderate
CUST_0288,35,1654568.45,7,90955.11,14.142857142857142,0.2,0.05497210465967727,0.2345008707954046,19.452260232389982,Low
CUST_0289,18,481042.75,10,241110.04,6.3,0.5555555555555556,0.5012237269972367,0.13298931165809957,31.415645183475743,Low
CUST_0290,21,575534.01,19,486489.57,1.5263157894736843,0.9047619047619048,0.845283791308875,0.11389964012898368,52.74736933794064,Moderate
CUST_0291,37,983679.9500000001,25,518640.52999999997,5.84,0.6756756756756757,0.527245197993514,0.0941582075806433,34.74146321295598,Low
CUST_0292,32,1608657.24,24,964411.83,5.5,0.75,0.5995135607632611,0.49297446216994967,56.77898640528034,Moderate
CUST_0293,27,900200.42,16,355615.44,5.75,0.5925925925925926,0.3950402955821771,0.1018880742573528,32.01018111221746,Low
CUST_0294,14,386104.82,13,292325.06,1.3076923076923077,0.9285714285714286,0.7571132108633091,0.2760221545834868,62.87641477917572,Moderate
CUST_0295,14,162231.61000000002,11,86083.77,4.909090909090909,0.7857142857142857,0.530622669651124,0.24009375040282732,48.273302607495616,Moderate
CUST_0296,20,578713.48,15,442737.45999999996,1.7333333333333334,0.75,0.765037406766471,0.33192646045228724,55.35706478801764,Moderate
CUST_0297,12,222643.15,5,82373.19,7.8,0.4166666666666667,0.36997855087838993,0.34883827311598603,35.41417446566994,Low
CUST_0298,19,431341.83,3,8989.25,14.333333333333334,0.15789473684210525,0.02084019998709608,0.4012639382434976,25.372647641880985,Low
CUST_0299,37,707968.76,29,541082.67,1.4482758620689655,0.7837837837837838,0.7642747824070656,0.21480325449377302,54.94348887088504,Moderate
CUST_0300,16,164428.83000000002,2,20265.260000000002,12.0,0.125,0.12324639176718584,0.365117905681243,25.627769673327794,Low
CUST_0301,22,564047.15,15,251889.43,5.733333333333333,0.6818181818181818,0.4465751311747608,0.014690921970271997,30.92229734586439,Low
CUST_0302,28,664311.5,25,480470.99,1.56,0.8928571428571429,0.7232615873727912,0.20204958374399018,54.206275713636046,Moderate
CUST_0303,34,1300792.23,26,617200.92,5.615384615384615,0.7647058823529411,0.4744807862205635,0.24967832291673686,44.54797945228233,Moderate
CUST_0304,37,1809584.77,35,1521348.8800000001,1.542857142857143,0.9459459459459459,0.8407171110309467,0.7229268481926511,80.67752792762741,High
CUST_0305,37,958934.38,30,555487.03,5.066666666666666,0.8108108108108109,0.5792753306018709,0.20093656513421576,46.975169007328695,Moderate
CUST_0306,30,991442.68,21,466647.06,4.666666666666667,0.7,0.47067477466271673,0.13476173397946511,41.411025775703095,Moderate
CUST_0307,17,491977.10000000003,11,173470.64,5.090909090909091,0.6470588235294118,0.3525990132467548,0.09501968065814492,35.678346350319366,Low
CUST_0308,32,911412.04,31,797808.89,1.5161290322580645,0.96875,0.8753547846482256,0.21826728772064885,59.594325793911466,Moderate
CUST_0309,17,400712.43,4,61457.81999999999,14.25,0.23529411764705882,0.15337138406213152,0.11316364543610269,15.768430826422408,Low
CUST_0310,29,920979.84,28,789966.06,1.6428571428571428,0.9655172413793104,0.8577452249117636,0.3243376239983061,61.720576363524174,Moderate
CUST_0311,14,288452.51,3,15171.81,9.333333333333334,0.21428571428571427,0.05259725422392753,0.3955606369724124,29.223344063140694,Low
CUST_0312,14,475360.26,14,418305.89999999997,1.4285714285714286,1.0,0.8799765887034814,0.2344539079568303,62.75019174509219,Moderate
CUST_0313,39,819074.49,29,447396.82,5.172413793103448,0.7435897435897436,0.546222383265776,0.06117249163194738,38.14472954583898,Low
CUST_0314,18,512472.94,1,25834.9,21.0,0.05555555555555555,0.05041222274097048,0.719931235788349,34.3299167267743,Low
CUST_0315,13,259039.15,2,54944.14,6.5,0.15384615384615385,0.21210747487397175,0.4499234345025228,32.38378314750709,Low
CUST_0316,12,242361.61,9,113469.04,6.777777777777778,0.75,0.46818074859298053,0.22220666841289483,39.271107564510075,Low
CUST_0317,33,760454.97,16,226475.61,5.125,0.48484848484848486,0.29781593774053444,0.19364247267443535,35.33328276896705,Low
CUST_0318,36,787981.64,33,668322.29,1.5151515151515151,0.9166666666666666,0.8481444948387377,0.12030216807452498,53.66170917840767,Moderate
CUST_0319,22,489721.68,16,346259.49,4.875,0.7272727272727273,0.7070536268682244,0.21235873336689437,47.47849745201068,Moderate
CUST_0320,12,415816.32,1,12477.18,8.0,0.08333333333333333,0.030006470164518795,0.614756699494949,35.61744951225122,Low
CUST_0321,25,994267.54,19,754077.98,4.526315789473684,0.76,0.7584256245557408,0.48879391864958643,61.9599825847888,Moderate
CUST_0322,14,289428.35,1,4649.58,16.0,0.07142857142857142,0.016064701332816914,0.5754488271464139,29.381558520631074,Low
CUST_0323,15,439184.44999999995,10,284891.39999999997,7.0,0.6666666666666666,0.6486828028633528,0.28495552155562676,41.716493165303405,Moderate
CUST_0324,33,917631.9299999999,25,444970.44,5.92,0.7575757575757576,0.4849116791304331,0.11864340735115964,37.16746406150045,Low
CUST_0325,33,535410.94,7,56872.14,16.0,0.21212121212121213,0.1062214754147534,0.15736857599207144,14.98683097682105,Low
CUST_0326,15,724093.6699999999,9,204879.57,5.666666666666667,0.6,0.28294622434691363,0.10873109070569575,31.88236132522545,Low
CUST_0327,11,124753.32,7,60113.67,6.142857142857143,0.6363636363636364,0.4818602823556118,0.19460844375346942,36.64507370155315,Low
CUST_0328,11,118848.69,2,4914.7300000000005,10.5,0.18181818181818182,0.0413528327489348,0.4424034900173005,30.31713992372242,Low
CUST_0329,11,252355.54,9,96057.24,6.111111111111111,0.8181818181818182,0.3806424855978989,0.32831709856684366,46.28523974603241,Moderate
CUST_0330,34,809230.72,21,400138.32,6.238095238095238,0.6176470588235294,0.4944675357850973,0.08962967747137485,31.189187314651086,Low
CUST_0331,10,243325.94,6,85675.77,4.5,0.6,0.3521029036197292,0.21546815200325742,41.65709587634388,Moderate
CUST_0332,20,386744.08,14,181027.83000000002,5.714285714285714,0.7,0.46808170922745607,0.046755506086890164,33.17481486618462,Low
CUST_0333,26,619781.72,7,77880.66,17.142857142857142,0.2692307692307692,0.12565820753797,0.20806701955526963,18.030367186136065,Low
CUST_0334,28,813099.36,19,507456.93,4.2631578947368425,0.6785714285714286,0.6241019916680294,0.22919246935410842,47.21896675190089,Moderate
CUST_0335,22,414827.41000000003,20,346603.92,1.45,0.9090909090909091,0.8355376516706067,0.1256864616415201,54.7185400178472,Moderate
CUST_0336,39,1168606.11,24,337367.42,6.291666666666667,0.6153846153846154,0.28869215821573957,0.23762233598150262,35.5245420859404,Low
CUST_0337,21,722751.25,20,619772.03,1.55,0.9523809523809523,0.8575177559360846,0.13200989001855423,54.2051464197196,Moderate
CUST_0338,21,244216.08,20,179213.22,1.65,0.9523809523809523,0.7338305487501069,0.342623711100672,60.925896296555116,Moderate
CUST_0339,20,285525.0,16,216625.92,1.5625,0.8,0.7586933543472552,0.24556122721159523,54.13718876799434,Moderate
CUST_0340,20,614342.5,17,543539.4,1.5294117647058822,0.85,0.8847497934783936,0.18783667504561852,55.00014831183676,Moderate
CUST_0341,15,398062.19,7,78205.72,10.714285714285714,0.4666666666666667,0.1964660848597552,0.3357272180012699,34.07905232532137,Low
CUST_0342,14,695814.59,4,286241.48,14.75,0.2857142857142857,0.411376082240529,0.629051832837971,42.293950442971116,Moderate
CUST_0343,23,1007140.13,22,887690.01,1.5454545454545454,0.9565217391304348,0.881396722817509,0.28464232860131045,61.55591549349493,Moderate
CUST_0344,39,1016576.51,9,143337.54,15.88888888888889,0.23076923076923078,0.14100024797936755,0.21900726891619682,18.7145603502533,Low
CUST_0345,18,234602.82,7,63577.72,13.571428571428571,0.3888888888888889,0.27100151652056015,0.2715859023209716,28.413602991871546,Low
CUST_0346,14,200822.55,14,181278.13,1.6428571428571428,1.0,0.9026781603958322,0.42064085406365925,67.36562003682299,Moderate
CUST_0347,32,734377.81,14,257384.28,5.571428571428571,0.4375,0.3504793806337912,0.21484484737335963,33.7603119381391,Low
CUST_0348,34,857648.65,20,446800.52,4.7,0.5882352941176471,0.5209598592617152,0.1737105112295272,40.79245395088706,Moderate
CUST_0349,14,246580.29,8,131128.59,5.625,0.5714285714285714,0.5317886113281803,0.12689112676063785,34.663701103224795,Low
CUST_0350,39,1154873.76,35,872867.4400000001,1.4,0.8974358974358975,0.7558119945508157,0.35388223347263403,64.83871788767412,Moderate
CUST_0351,25,1153662.8599999999,15,627726.5900000001,5.6,0.6,0.544116146722449,0.23073540800236125,40.35425482733075,Moderate
CUST_0352,32,925063.01,21,391419.52,5.476190476190476,0.65625,0.42312741485577293,0.06874162662163696,33.7308973465314,Low
CUST_0353,32,469294.12,18,226126.53,4.777777777777778,0.5625,0.48184394468867414,0.10275856148040297,36.405074713504874,Low
CUST_0354,31,782702.78,20,403545.47000000003,5.15,0.6451612903225806,0.5155794515000957,0.03844589339617399,34.40489197589331,Low
CUST_0355,36,981677.4,31,841547.6,1.4193548387096775,0.8611111111111112,0.8572547356188499,0.26792330684249765,60.74687394187867,Moderate
CUST_0356,29,558784.69,17,237458.73,4.9411764705882355,0.5862068965517241,0.42495568373571585,0.05820228545446238,34.00383209660107,Low
CUST_0357,31,1058532.1,20,205185.86,5.25,0.6451612903225806,0.19383999786118905,0.25555701449495316,40.6674978889493,Moderate
CUST_0358,15,320884.97,0,0.0,0.0,0.0,0.0,1.0,64.97,Moderate
CUST_0359,30,2384157.39,9,169726.02000000002,14.444444444444445,0.3,0.07118910048132351,0.35500969144988737,27.217327120058165,Low
CUST_0360,37,1067224.96,34,937126.54,1.5,0.918918918918919,0.8780965355233071,0.2641922647317769,60.76259024113602,Moderate
CUST_0361,37,1165184.77,33,988641.07,1.696969696969697,0.8918918918918919,0.8484843738560022,0.4131532592391798,63.454037701620415,Moderate
CUST_0362,12,258220.59999999998,2,47636.13,15.5,0.16666666666666666,0.18447842658564034,0.2648623958458246,19.900258745585177,Low
CUST_0363,18,759629.38,15,414679.89,1.4666666666666666,0.8333333333333334,0.5458976455070761,0.2816929685317051,56.658493372330824,Moderate
CUST_0364,31,819012.29,6,69531.09,14.666666666666666,0.1935483870967742,0.08489627182517615,0.16591453242324794,16.013826354717274,Low
CUST_0365,17,443691.16000000003,10,185003.46,5.8,0.5882352941176471,0.4169644939511528,0.023256788594188338,28.342082779191184,Low
CUST_0366,25,532437.82,23,414430.54,1.391304347826087,0.92,0.7783642041055612,0.15775792546761425,56.98274868709825,Moderate
CUST_0367,19,736145.08,15,392534.8,5.733333333333333,0.7894736842105263,0.5332302159786221,0.12483839732463675,39.43687214465804,Low
CUST_0368,17,538400.89,5,87427.14,15.0,0.29411764705882354,0.162382978230218,0.12055945965492076,16.921946643244205,Low
CUST_0369,29,1168613.8499999999,28,981457.8699999999,1.4642857142857142,0.9655172413793104,0.8398478847396854,0.34612932339125735,65.90222943448619,Moderate
CUST_0370,28,1095701.37,17,346568.0,4.882352941176471,0.6071428571428571,0.31629786134154414,0.22749766740397592,41.178945075165785,Moderate
CUST_0371,26,588611.78,16,230581.06,6.1875,0.6153846153846154,0.3917370800835824,0.05392040781838969,28.70840453727875,Low
CUST_0372,34,579036.7,21,299474.33,5.285714285714286,0.6176470588235294,0.5171940396869491,0.035550147844118585,33.092873520443064,Low
CUST_0373,13,494393.36,5,165477.53,14.4,0.38461538461538464,0.33470823718182624,0.36467752089942607,32.45295542767705,Low
CUST_0374,10,279698.06,5,121551.53,4.2,0.5,0.43458124092816375,0.25563664680574527,42.10946151554017,Moderate
CUST_0375,29,656804.32,27,573107.46,1.5185185185185186,0.9310344827586207,0.8725695653158919,0.10658570778623178,53.49791457250487,Moderate
CUST_0376,15,297114.92,11,124066.3,5.0,0.7333333333333333,0.4175700769251171,0.12911406823196803,40.479167173023065,Moderate
CUST_0377,21,856957.4400000001,12,335513.47,6.666666666666667,0.5714285714285714,0.39151707464025276,0.192993920918467,32.83561147344783,Low
CUST_0378,36,1277819.48,30,1016229.64,1.5333333333333334,0.8333333333333334,0.7952841977334701,0.40495783330848545,63.329277809549886,Moderate
CUST_0379,11,178187.65,1,15254.72,5.0,0.09090909090909091,0.08561042249561067,0.6358866373919566,43.90373018032142,Moderate
CUST_0380,39,857091.51,21,263950.41,4.809523809523809,0.5384615384615384,0.30796059337934634,0.16801099617662052,36.92163922327985,Low
CUST_0381,31,902348.36,29,759664.57,1.5517241379310345,0.9354838709677419,0.8418750492326489,0.20258148885265703,56.7520142648896,Moderate
CUST_0382,15,487135.19,14,340880.20999999996,5.714285714285714,0.9333333333333333,0.6997651103793179,0.3936316598545301,56.93440913058036,Moderate
CUST_0383,13,231182.48,5,85662.55,14.6,0.38461538461538464,0.3705408385618149,0.3548937664206172,32.19101248993054,Low
CUST_0384,17,567358.87,10,274560.69,3.6,0.5882352941176471,0.4839277299040024,0.24360948396460025,44.30758643038821,Moderate
CUST_0385,35,716649.85,10,156576.42,15.7,0.2857142857142857,0.2184838523303954,0.25247714902595186,22.509167372328932,Low
CUST_0386,21,457847.02999999997,13,198084.52,6.538461538461538,0.6190476190476191,0.4326434529890911,0.08958284863645227,29.93385319472174,Low
CUST_0387,33,718406.68,31,613335.17,1.4516129032258065,0.9393939393939394,0.853743690133839,0.12281829627570084,55.489108718593414,Moderate
CUST_0388,23,460065.19,20,271663.75,1.45,0.8695652173913043,0.5904896869071968,0.30160897995433256,59.19643140179953,Moderate
CUST_0389,37,780163.3099999999,20,409798.10000000003,6.45,0.5405405405405406,0.525272202303387,0.24511282786372057,36.07631279041481,Low
CUST_0390,27,823278.75,25,728996.53,1.36,0.9259259259259259,0.8854795899930613,0.22003586606410552,61.254558020963515,Moderate
CUST_0391,10,179965.86000000002,6,40894.39,14.333333333333334,0.6,0.22723415430015445,0.4391281362352524,40.1931076735879,Moderate
CUST_0392,24,472226.3,15,176567.07,5.466666666666667,0.625,0.37390350770382763,0.06808459129315914,32.48784168523044,Low
CUST_0393,12,275376.25,3,32241.68,11.0,0.25,0.11708228287660973,0.25058460295858553,23.967129961902444,Low
CUST_0394,27,1082070.86,8,79248.3,16.125,0.2962962962962963,0.07323762512188896,0.228289548770496,19.752813353298613,Low
CUST_0395,37,807756.31,25,404002.09,5.12,0.6756756756756757,0.5001534311753009,0.03542044810464373,35.04734636835387,Low
CUST_0396,27,1084781.4000000001,21,912417.3700000001,1.5238095238095237,0.7777777777777778,0.8411071299710706,0.39467727741839553,62.235993227982945,Moderate
CUST_0397,13,427746.05,5,102657.76000000001,6.6,0.38461538461538464,0.23999697951623403,0.29465982197026597,31.27504639920893,Low
CUST_0398,13,239391.84,4,56774.11,13.5,0.3076923076923077,0.23715975448453047,0.20847226515800776,23.29515716926335,Low
CUST_0399,21,823127.08,10,220348.12000000002,13.1,0.47619047619047616,0.26769635619326243,0.39162327187650314,36.444772701137175,Low
CUST_0400,24,716902.93,13,439696.4,5.076923076923077,0.5416666666666666,0.6133276648764708,0.2199233115318111,41.37149233436288,Moderate
CUST_0401,29,326713.89,22,205906.33000000002,4.909090909090909,0.7586206896551724,0.6302343925444982,0.1388027410885171,44.03398451580756,Moderate
CUST_0402,25,873301.85,16,446811.0,5.9375,0.64,0.5116340930687368,0.07165392280397431,32.30076745686621,Low
CUST_0403,32,842543.22,21,421134.11,5.285714285714286,0.65625,0.49983680362415117,0.029622467529575758,33.61762907507242,Low
CUST_0404,32,593874.66,22,294825.78,6.318181818181818,0.6875,0.4964444517636095,0.06710047219394577,31.651465766363657,Low
CUST_0405,11,225543.80000000002,1,388.73,24.0,0.09090909090909091,0.001723523324516125,0.903951371158153,42.967774208089324,Moderate
CUST_0406,31,539051.67,8,116527.27,17.75,0.25806451612903225,0.2161708728218948,0.3572145492067622,25.13797634574906,Low
CUST_0407,38,734932.5599999999,32,585314.38,1.46875,0.8421052631578947,0.7964191707603757,0.1513243785760483,53.44642032247331,Moderate
CUST_0408,23,970245.31,15,441967.58,5.266666666666667,0.6521739130434783,0.4555214804387975,0.06651814571507297,34.822879187653214,Low
CUST_0409,16,406226.70999999996,4,110358.87000000001,17.5,0.25,0.2716681776045697,0.42306340238504847,28.484534883372888,Low
CUST_0410,18,629247.69,17,533812.0,1.5294117647058822,0.9444444444444444,0.8483336665089705,0.12663307214542274,54.242936022744836,Moderate
CUST_0411,13,469382.87000000005,5,173900.74,15.2,0.38461538461538464,0.3704880410314078,0.41703388060564317,34.326789652952634,Low
CUST_0412,15,267204.78,14,182794.93,5.714285714285714,0.9333333333333333,0.6841005239502077,0.4238514197769896,58.137652462799934,Moderate
CUST_0413,27,626195.59,19,345965.14,6.2631578947368425,0.7037037037037037,0.5524873466451593,0.06257489790977555,32.56333646498408,Low
CUST_0414,19,566559.9299999999,10,148159.38,5.6,0.5263157894736842,0.2615069865600979,0.1801956662833788,33.41176958519513,Low
CUST_0415,22,634264.71,6,85982.31,10.333333333333334,0.2727272727272727,0.1355621850693853,0.22817427280688785,23.921645945185624,Low
CUST_0416,33,841136.37,20,474787.74,5.5,0.6060606060606061,0.5644598865698792,0.13435247032360786,36.6919751817763,Low
CUST_0417,24,624390.4199999999,16,381696.02,5.6875,0.6666666666666666,0.6113098596227663,0.0581258060653107,34.42542653583331,Low
CUST_0418,25,676267.3,13,333870.97000000003,6.076923076923077,0.52,0.4936967527485064,0.17812770850802329,33.362714410346115,Low
CUST_0419,31,772234.7,30,670504.11,1.5,0.967741935483871,0.8682646739391535,0.17372892037445875,57.813996543338966,Moderate
CUST_0420,38,1076391.5999999999,24,571159.2,5.375,0.631578947368421,0.530623984802557,0.12701538878279361,37.351406027461806,Low
CUST_0421,37,1112203.0,7,126423.73000000001,12.571428571428571,0.1891891891891892,0.1136696538311801,0.25675284599423676,22.000304337782186,Low
